"Topic = ""H&S VRBO Model - REF"">>Topic = ""Fire"""
Date exported: 13/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 29/01/23 to 12/02/23
Date filter: 30/01/2023 - 12/02/2023
Topic path: H&S VRBO Model - REF-->Fire
Sentiment Filter: All sentences
Matched: 127 sentences
"Fire Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Fire""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Fire""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63d6b621e686ca4e5fda4302,8179137224,NOT SPECIFIED,21691804,1675015723689,29/01/2023 18:08:33 CST,stunningly appointed 1 bedroom. adjacent to slopes. walk to downtown!,en_us,83,great location at least!,"Stove top and oven would trip the breaker, the oven smoked, simple cooking would set off smoke detector, and the shower is poor quality both water pressure and broken shower head.",HR_REVIEWTEXT,"The main reason I wanted a condo was for the use of a kitchen. Stove top and oven would trip the breaker, the oven smoked, simple cooking would set off smoke detector, and the shower is poor quality both water pressure and broken shower head.
2C is close to the outdoor spa so you’ll hear everyone as long as their open. If you expect to go to bed early prepare for some noise. Not to mention being on the bottom floor you will hear every bit of noise from the unit above! The bed has complimentary blind folds on the bed. I think complimentary ear plugs would of been way more valuable.
If you can get past this it’s not bad though. Great to ski into and great location. Personally won’t be back."
63e27d449379304830989a7c,8182666762,NOT SPECIFIED,25085654,1675787791045,07/02/2023 16:33:07 CST,"garden cottage 01  sand, sun and summertime...<br>...",en_us,83,"we loved jekyll island, garden cottage 01 has a n issue to be addressed",At 1am the smoke alarm in the cottage was going off so we jumped out of bed and looked for the problem.,HR_REVIEWTEXT,We liked the location and amenities of the cottage but apparently the gas fireplace is not vented properly. We used it for 1 1/2 hours one evening and then turned it off and went to bed at 11:30pm. At 1am the smoke alarm in the cottage was going off so we jumped out of bed and looked for the problem. We saw nothing so we opened doors and turned on the fans. The alarm eventually silenced and we went back to bad. About 5 minutes later a fire truck pulled up and firemen were knocking on our door. They checked our carbon monoxide levels which were high especially upstairs.Again at their insistence we opened doors and windows and put ceiling fans on for about 30 minutes.After a bit they felt it was safe to close doors and return to bed. The realty company called at the time the firemen were there and asked us not to use the fireplace again. We sure did not! We never heard another word from the realty company. My advice is to rent a different cottage unless you ask specifically if the fireplace venting has been repaired in Garden Cottage 01. Maybe even bring your own carbon monoxide monitor!
63e838a6d6295928e1655f53,8183284123,NOT SPECIFIED,31903301,1676163249009,12/02/2023 00:53:58 CST,sunway suites unit 3 seagull,en_us,83,basic...but adequate,"not sure if required by Florida Law, but no smoke detector on property 5.",HR_REVIEWTEXT,"1. Location is close to Siesta Key, but on a VERY NOISY road
2. propery was clean except for the kitchen garbage lid-inside cover was gross
3. owner very frugal--left a 1/4 roll of toilet paper (we were fortunate. Other guests downstairs had none upon arrival
4. not sure if required by Florida Law, but no smoke detector on property
5. more attention to detail:
 main a/c needed a filter cleaned"
63e430f682e23566ac6dd06e,8183075394,NOT SPECIFIED,85119933,1675899136548,08/02/2023 23:32:06 CST,gold 2 · stunning couples retreat - downtown getaway,en_us,83,"quiet, clean, & easy to find!",When I realized we had already stayed the night but it is scary that we were there with our baby with no smoke detectors.,HR_REVIEWTEXT,"Had a nice stay here with my husband and baby girl. Very quiet and the whole place was very clean! Liked that the place was so easy to find and had parking right out front. 

Two things to be aware of. Be wary that the place gets very warm at night so turn down the thermostat before you go to bed. Second, there were not any smoke detectors!!! They had all been removed?? When I realized we had already stayed the night but it's scary that we were there with our baby with no smoke detectors. Hope they get put back before the next guests stay."
63e009569e702852bd6e54dd,8181894661,NOT SPECIFIED,38309707,1675626867022,05/02/2023 19:53:58 CST,grandmas house with a view!,en_us,83,very dated,This home presents a huge fire hazard with all the electrical issues.,HR_REVIEWTEXT,"Upon arriving, we found a note from the host that the furnace had quit working the day before our arrival. And the home was quite cold. When contacting the host was told I was exaggerating that the house was freezing on arrival, that it had to be at least 60 degrees downstairs & 70 upstairs. It was not near that. There was almost 10 space heaters plugged in throughout the home. And we had to also start the fire place and get the fire going with the wet wood they had. Due to all of the space heaters plugged in, it also blew a breaker. We found the breaker box, in the living room wall, covered with a piece of styrofoam and cloth as the breaker cover. The other breaker box had no cover. Several outlets & light switches were without covers. The outlets all had power strips or outlet extenders plugged into them. The downstairs had no smoke alarm and the barrel fire place down there got extremely hot. The ceiling tiles had been wet throughout and starting to fall in. The pictures are deceiving. This home presents a huge fire hazard with all the electrical issues."
63e009569e702852bd6e54dd,8181894657,NOT SPECIFIED,38309707,1675626867022,05/02/2023 19:53:58 CST,grandmas house with a view!,en_us,83,very dated,The downstairs had no smoke alarm and the barrel fire place down there got extremely hot.,HR_REVIEWTEXT,"Upon arriving, we found a note from the host that the furnace had quit working the day before our arrival. And the home was quite cold. When contacting the host was told I was exaggerating that the house was freezing on arrival, that it had to be at least 60 degrees downstairs & 70 upstairs. It was not near that. There was almost 10 space heaters plugged in throughout the home. And we had to also start the fire place and get the fire going with the wet wood they had. Due to all of the space heaters plugged in, it also blew a breaker. We found the breaker box, in the living room wall, covered with a piece of styrofoam and cloth as the breaker cover. The other breaker box had no cover. Several outlets & light switches were without covers. The outlets all had power strips or outlet extenders plugged into them. The downstairs had no smoke alarm and the barrel fire place down there got extremely hot. The ceiling tiles had been wet throughout and starting to fall in. The pictures are deceiving. This home presents a huge fire hazard with all the electrical issues."
63d7ea4ca7d1553f2f44eb50,8179435889,NOT SPECIFIED,90866118,1675095225320,30/01/2023 16:03:24 CST,5 minutes from downtown -- comfy hideaway!,en_us,83,child found opioid on chair,No smoke detectors.,HR_REVIEWTEXT,"I believe this property is a new listing and we needed a quick stay while driving through Chattanooga. There are multiple issues with this property that need addressing before anyone else considers staying here. These were the main concerns: 

1. My young 4 year old child found an opioid on one of the chairs. Luckily, my wife found it in their hand before any of our other children (ages 1-5) put it in their mouths. Otherwise we could’ve been staying the night in a hospital, or worse. Vrbo has been contacted. We reached out to the owner of the property about this, and it was completely ignored. Instead, they responded with a canned “thank you for staying” response.
2. No smoke detectors.
3. There is an odor in the house masked by air fresheners in every room.
4. The toilet would barely flush the entirety of our 12 hour stay.

Other things would need addressing as well, but this location cannot be stayed at again without the above addressed. We hope the owner takes our review to heart before renting this property again."
63e68d59626bc22ef166972e,8183193706,NOT SPECIFIED,19826884,1676053871129,10/02/2023 18:30:46 CST,large springs condo just steps from the gondola and river run village,en_us,83,all good but would have liked to have known before:,Evacuated 2 days for fire alarm.,HR_REVIEWTEXT,Evacuated 2 days for fire alarm. Would let renters know construction noise starts before daylight and path to lift is closed and must be walk thru Constructuon zone.
63dd7cd85689dc6958bf452c,8181080222,NOT SPECIFIED,36886581,1675459815985,03/02/2023 21:29:58 CST,"*new* spacious, private corpus family home, 15min to north padre",en_us,83,smoke alarm,Smoke alarm started beeping upon arrival - needed new battery.,HR_REVIEWTEXT,Smoke alarm started beeping upon arrival - needed new battery. Called host but no answer. Sent Text and then pulled the alarm down and took out the old battery to stop the beeping. Host finally showed up the next day at noon with a fresh battery and reinstalled the alarm. Excellent home otherwise.
63db6a1b3e3c937f7b7c9ede,8180471086,NOT SPECIFIED,87824151,1675323942839,02/02/2023 07:45:31 CST,hayward entire2br comfortable home/free parking,en_us,83,it was the worst 1st experience ever,It was dirty it was other people on the property that was not renting fire alarms was taking down I have pictures of everything Furniture was dirty holes in the wall the place was just wrong wrong,HR_REVIEWTEXT,It was dirty it was other people on the property that wasn't renting fire alarms was taking down I have pictures of everything Furniture was dirty holes in the wall the place was just wrong wrong
63db4ee4be44fb04c48656fd,8180452641,NOT SPECIFIED,18973634,1675316975743,02/02/2023 05:49:24 CST,"minutes to the lake and skiing<br> hot tub, double shower and tub. sleeps 21",en_us,83,could have been an idyllic retreat,"At least 2 upstairs smoke detectors were broken, disconnected, and stashed in dressers.",HR_REVIEWTEXT,"I first want to say that I have no intent to malign or seek retribution against the homeowner, Corinn. It would seem that she is very busy lady with a lot of responsibilities, and not much time to dedicate to this vacation rental, or the needs of it's tenants. Eighteen friends and I have a yearly retreat, and our former lodging, a home in Heber was sold. This place seemed perfect for us, and it even had a hot tub, and beds for 21. Only we found out when we got there that there were only beds for 17, and the hot tub was broken. And things went downhill from there. The kitchen electrical circuit kept flipping off, and we learned that to use the microwave, we had to unplug everything else in the kitchen, including the stove. Also, a bedroom and the only bathroom in the basement had zero working outlets. When I texted Corinn about the electrical issues, she said no one had ever had issues like that before, so it followed that we could not be having those issues. When we checked the reviews, we saw that others had complained about the electrical issues. She did own that the hot tub was awaiting a part, and apologized. We all showed up with bathing suits-- such a disappointment! Then around 9 pm, a city water main broke, leaving us with no running water, no flushing toilets, until about 2:00 the next afternoon. So we spent several hours gathering snow in large bowls and melting it, oh so tediously, on the stove, a process that resumed again for several hours in the morning.
I reached out to Corinn the night of the water crisis and she said she would bring us drinking water the next morning, only she didn't. We kept melting snow and purchased drinking water and water to wash the dishes by hand. In addition, many commonly needed items were completely lacking -- kitchen basics like dish towels and extra paper towels, sharp knives, etc. The only thing to wash the dishes with were a couple of old, worn, mildewy sponges. At least 2 upstairs smoke detectors were broken, disconnected, and stashed in dressers. The basement bedroom with no working outlets also had no nightstands or bedside lighting or rugs on the cold floor. The television remote control had dead batteries, and no extras anywhere. The basement bathroom shower and curtain were dirty, and the whole house needed a deep clean. Many issues, little concern, and not following through on offer of recompense. With some care, this place could be a peaceful sanctuary, but we will keep looking 🥺"
63e48a0b56d9a34c58f3089e,8183091240,NOT SPECIFIED,75994039,1675921942862,09/02/2023 05:52:11 CST,charming 1 bed apartment near rice university/tx med center,en_us,83,sort of a let down.,Our second night the smoke detector started beeping due to a low battery.,HR_REVIEWTEXT,"I wanted to love this place but property management is lacking unfortunately. Our second night the smoke detector started beeping due to a low battery. No big deal but they did not care to fix it during our stay. I wrote Kaelyn and called the management company. Both said they would send someone out and never did which made it very hard to sleep for our toddler and us. I called multiple times and left messages. Removing the battery did not help. Maintenance came by for another unit and said Kaelyn and the company had not told them about it and they shrugged and left.
Linens were not fully restocked for our arrival and we caught and removed several roaches during our stay. There are about 15 roach boxes set out all over the place so it must be something they are working to resolve. Hopefully? 
Parking is first come first serve and very tight spaces. If your car can’t fit or there’s not a space, Kaelyn recommends parking in a Med center parking garage for $13/day. Street parking is tow away.
The neighborhood is nice and the location is great. Bring your own towels, someone that doesn’t mind bugs, and hope you never need management. (Check the reviews for the other units and this one on the competitor’s website.)"
63e193fe701349366057f265,8182395822,NOT SPECIFIED,33485398,1675727880682,06/02/2023 23:57:50 CST,beachfront studio cottage,en_us,83,terrible experience with this host!!,Smoke or air detector in unit was constantly beeping for no apparent reason.,HR_REVIEWTEXT,"This is literally the first negative review I have ever posted in my life. Typically if I am not satisfied with an experience, I just don’t leave a review. I am making an exception in this case because this host scammed me out of $185 (which I am currently disputing).

The beach and setting are nice. The building is old and dilapidated. Unpleasant odors in the unit and around the building. Door locks/scanner for fitness room were broken. Smoke or air detector in unit was constantly beeping for no apparent reason. There is construction in process, so it’s loud, and reserved parking spot is regularly used by others. Regular work truck traffic also blocks entry and parking. Shower has very weak water pressure and takes a long time to heat up. Pool is tiny. No hot tub.

I would have ignored all of this however, if the host hadn’t stuck me with a completely BOGUS “cushion damage/laundering” fee of $185 after my stay. I made multiple attempts to communicate with him regarding the erroneous charge, to try and get some clarity on the matter, but was completely ignored. There is absolutely no way we caused any damage to his cushions! We barely used them and everything looked just the way we found it when we left. The host lives on the mainland. I know this because I mailed his parking pass back to him. So, he is either dishonest OR he got bad info from his property manager. The fact that he wouldn’t communicate regarding the matter is unacceptable to me. 

I definitely won’t stay here again and would tell others to AVOID THIS HOST!"
63dfeedefdb5ca48501eea66,8181855609,NOT SPECIFIED,76781039,1675620080785,05/02/2023 18:00:36 CST,newly renovated historical mansion off st. charles,en_us,83,great house for a group,they even came out immediately when a smoke detector started beeping due to low battery,HR_REVIEWTEXT,"We came to New Orleans for a bachelorette party and had the best time at this house! There was plenty of space for 10 ladies. The house was clean, the beds were so comfortable, and the showers/bathrooms were very nice!! The space was perfect for our group and in an excellent location! The host communicated quickly, and they even came out immediately when a smoke detector started beeping due to low battery. I HIGHLY recommend this house!"
63e29b30e3dfaa6c7ca95c30,8182705390,NOT SPECIFIED,74258932,1675795311032,07/02/2023 18:40:47 CST,true oceanfront end unit condo - surf 309,en_us,83,beautiful location but needs work.,came in on Sunday night to pull the batteries from the three fire alarms to stop the beeping.,HR_REVIEWTEXT,"El Faro is a lovely complex, great location & beautiful pool. Unit 309 could be fabulous but needs investment in updates. From the moment we arrived there were issues. The light when you enter the unit was not working & smoke detectors were beeping every 60 to 90 seconds. The living room carpet was very dirty as was the master bedroom comforter. The wonderful rep from Five Star Mgmt. came in on Sunday night to pull the batteries from the three fire alarms to stop the beeping. Unfortunately there was one more unidentified beep that kept beeping all through our first night. It was identified the following day coming from the dishwasher. That same day the washing machine was found to be broke. A maintenance guy came in around the same time to address the sewer smell in the master bath which the previous tenant had complained about. It was never fixed. The bath towels were the quality you would use to wash your car. The balcony is beautiful overlooking the beach & ocean but very little furniture to enjoy spending time relaxing. No loungers to enjoy this large space. A dining table & chairs on the small part of the wrap around balcony with one broken chair. The larger balcony had one small plastic rattan two person bench, a small table & three dining chairs. This large space was practically empty. Clocks not working due to old batteries and more. The staff at El Faro & Five Star Mgmt were wonderful & helpful. Needs some owner investment & could be 5 Star."
63e57a7ca26f4c36c883b57d,8183143110,NOT SPECIFIED,71931029,1675983503019,09/02/2023 22:58:04 CST,the dazey oasis i pool,en_us,83,nice stay overall but lacks attention to detail and management,"It was in the 40s that week, the house was freezing upon arrival and we accidentally hit the security/fire alarm trying to turn on the heat and that went off for 10 minutes.",HR_REVIEWTEXT,"This is a nice home in a nice neighborhood, quiet and the price is good. But there is a decent lack of attention to detail and management oversight. 

I'm a property manager of vacation rentals so I'm the first to say I'm pickier than most guests. It is nicely decorated but not functional. Managers/owners should stay in their rentals as a test run and see it from the guests perspective.

Pretty cobblestone entrances are for home owners and designers, not vacation rentals. No one wants to drag several heavy bags of luggage over that. Especially with your elderly parent, uneven surfaces are a hazard. It was in the 40s that week, the house was freezing upon arrival and we accidentally hit the security/fire alarm trying to turn on the heat and that went off for 10 minutes. I wrote the manager who didn't seem to know there was an alarm or how to turn it off. No notes anywhere on how to operate things. The Hot and Cold valve is backwards in the shower; try waiting for that to heat up while stand there freezing cold and naked. The master bed frame broke making my sister in law to sleep on the couch freezing because no one could figure out the heater mechanism on the wall. Way too difficult to operate. And calling it a 4 bedroom is a stretch, its a 3 bedroom with a game room. 

We asked for help but didn't get it on the items of most concern alarm/bedframe/heater. Nice house, mediocre management. Sorry! There's actually more but Vrbo is cutting me off :)"
63e435a5e3ed3d5b4f33ba9e,8183076555,NOT SPECIFIED,33566283,1675900337336,08/02/2023 23:52:04 CST,"cottage with swimming pool and dockage, just minutes to key west!",en_us,83,great location nice cottage #3 (duplex #2 mirrored layout),Smoke detectors / fire extinguisher,HR_REVIEWTEXT,"Small, simple, clean. I try not to be hypercritical rentals have a high turnover rates. Always maintenance opportunities for any property, this is no different. However nothing would prevent us from returning or recommending this place. This property wouldn't fetch the same price in another location but the location is precisely what we're paying for. It was one of the more reasonably priced properties relatively close to KW. Also had one of the more flexible cancellation policies and allow for shorter bookings.

Queen bed slept comfortably. 4 pillows & extra bedding available. Closet houses A/C mechanical. Dresser / wire shelving sufficient storage. Iron (didn't see a board)

Pullout sofa, some might not like the fabric but we were fine. Sufficient space. One TV free channels, Hulu, Netflix, Prime, etc.

Bathroom small clean, tub/shower was new / well maintained, water was hot quick, hairdryer.

Kitchen as advertised limited supplies. No dishwasher & requested to wash before leaving. Paper plates & cottage silverware minimized washing.

Screened porch table with 4 chairs, beach chair.

Neither pool felt heated. Behind cottage clean, no handrail. Several chairs / lounges. Recently drained for maintenance. Building had coin laundry, life vest for the free kayak. Both are available one felt a little intrusive in the ""Main House"" backyard, had a handrail. Also the beach area.

Limited ocean access but available.
Smoke detectors / fire extinguisher"
63e7d134ff68ce416213091f,8183254723,NOT SPECIFIED,24371576,1676136766014,11/02/2023 17:32:35 CST,☝ one gorgeous place | stellar views from balcony | walk to the best restaurants,en_us,83,great family friendly condo,Experience with the property managers was great- we had one of the fire alarms chirping and they fixed the situation right away.,HR_REVIEWTEXT,Experience with the property managers was great- we had one of the fire alarms chirping and they fixed the situation right away.
63e5abbb0e2cef1598ea2cf8,8183152057,NOT SPECIFIED,83627829,1675996110672,10/02/2023 02:28:11 CST,cozy 3-bedroom home in desirable stonebridge neighborhood,en_ca,83,great family place,Our perfect host was attentive to our needs (batteries for a chirping smoke detector) and other little things.,HR_REVIEWTEXT,"6 of us (teenagers, parents and grandparents) chose this home to come to a family wedding. It was perfect! A couple of little glitches but nothing really to write home about. Our perfect host was attentive to our needs (batteries for a chirping smoke detector) and other little things. While the coffee maker uses ground coffee, there is no grinder. So be prepared! We thoroughly felt at home here! Wonderful!"
63d6ee7fbc6fce68acb62304,8179218138,NOT SPECIFIED,83828218,1675030163937,29/01/2023 22:09:03 CST,"luxe haven with private pool, game room, putting green & lavish kitchen",en_us,83,disappointing and deceptive,"Minimal selection of glassware, cheap silverware, filthy carpeting, worn paint, missing smoke alarm, patched areas not painted.",HR_REVIEWTEXT,"Unlike other places we have rented, there was no friendly welcome to the home. Instead, there were multiple signs telling us what not to do! 
""Heated pool"" listed in description of this house and in list of amenities. We quickly learned it was NOT heated and to heat it we would be charged an additional $80/day and it would take 3 days to warm up. Since a heated pool was one of the reasons we choose this listing, we were all extremely disappointed and felt incredibly deceived! 
The description and pictured of this house showed a large game room which added to the appeal of this home to our family. We quickly learned that this was also not as described! The golf game did not work. The video game worked on practice mode only. If you wanted to play a regular game, you needed to PAY! Next to the dart game was a bowl filled with broken darts. 
The entire house was well furnished but tired and worn. For the amount we paid in rent there was no wow. Minimal selection of glassware, cheap silverware, filthy carpeting, worn paint, missing smoke alarm, patched areas not painted. There is not enough space to explain all of our reasons for disappointment.
On a positive note, the putting green was nice and the home is in a great neighborhood."
63d7197d55607f161c50d4d6,8179280807,NOT SPECIFIED,88491295,1675041172499,30/01/2023 01:12:29 CST,"dog-friendly san pedro home with deck, outdoor kitchen, ac, & washer/dryer",en_us,83,san pedro stunner,"The only negative point is when we preheated the oven for the 1st time, it started the fire alarm.",HR_REVIEWTEXT,"Very roomy. Perfect for families. There are alot of stairs, but we didn't mind. May not be a good choice for elderly. Well equipt kitchen and a private rooftop! 
The only negative point is when we preheated the oven for the 1st time, it started the fire alarm. The bottom of the oven wasn't clean. It had grease or some kind of spill that started smoking! It put a wrench in our dinner plans."
63da8465ed810e3502dcd242,8180207365,NOT SPECIFIED,79819058,1675265135503,01/02/2023 15:25:25 CST,dream location for any season vacation!,en_us,83,ski trip,We did have trouble with the smoke alarm going off.,HR_REVIEWTEXT,"Condo was clean and well stocked. Just a 10-15 minute drive to the ski areas.. We did have trouble with the smoke alarm going off. It is way too sensitive. Overall, it is a great place."
63d9f1d2dbea356aa3e44091,8180038430,NOT SPECIFIED,66142894,1675227616049,01/02/2023 05:00:01 CST,amazing condo full of home comforts and convenience,en_us,83,excellent location,Smoke alarm just outside kitchen was a nuisance.,HR_REVIEWTEXT,"One block from the beach! Assigned parking. Smoke alarm just outside kitchen was a nuisance. Barbecue, though advertised, not there hence the agony with smoke alarm."
63d9f1d2dbea356aa3e44091,8180038431,NOT SPECIFIED,66142894,1675227616049,01/02/2023 05:00:01 CST,amazing condo full of home comforts and convenience,en_us,83,excellent location,"Barbecue, though advertised, not there hence the agony with smoke alarm.",HR_REVIEWTEXT,"One block from the beach! Assigned parking. Smoke alarm just outside kitchen was a nuisance. Barbecue, though advertised, not there hence the agony with smoke alarm."
63e3d904bb077d45e4e78687,8183050862,NOT SPECIFIED,30012158,1675876626938,08/02/2023 17:16:52 CST,fresh & clean second floor princeville studio,en_us,83,nestled north shore convienece,Even assisted in a persistent fire alarm during our stay.,HR_REVIEWTEXT,"Wonderful stay in Princeville! Our host Mike was super communicative, checked on us when our flight was delayed and recommend local spots for us. Even assisted in a persistent fire alarm during our stay. The studio is just what you needed and the porch was our favorite spot to watch the weather rain or shine!"
63e12a72f7134d2190d56869,8182250044,NOT SPECIFIED,19177958,1675702397017,06/02/2023 16:27:29 CST,regency 423: couch to snorkeling in 6 minutes!!,en_ca,83,"lots of room, but in need of some tlc!",Property management was great at communicating with issues (chirping fire alarm).,HR_REVIEWTEXT,"The location and amenities are ideal, lots of room for a family or multiple couples. Condo was well equipped however many items clearly well used and in need of replacement/repair (dull knives, broken blender etc.), lanai light did not work, lanai sliding door required lots of fiddling to lock every time as well the blinds in ""children's"" bedroom were completely broken as well as the screens so we got quiet a few visiting bugs and creatures (geckos) and subsequent bug bites. Lots of disrepair such as broken tiles, mold on shower doors (note: sliding bath doors very challenging to bath/shower kids), and build up on sinks/tubs/facets. Pool side only plastic dishes allowed however only plastic glasses provided, no plates etc. Well equipped for kiddos (pack and play, booster seat., umbrella stroller etc.). Property management was great at communicating with issues (chirping fire alarm). Overall it was a good unit but needs some love and attention."
63e77fd4626bc22ef1f1e805,8183233512,NOT SPECIFIED,34661809,1676115934031,11/02/2023 11:45:23 CST,fabulous waterfront home with golf and water views,en_au,83,the house doesn't look like the pictures lower your expectations. the pictures are from years ago.,"When entering the house I found the following issues, -Dirty walls, scuff marks walls in every bedroom, also the stairwell -Dirty skirting boards -Streaky marks all over the tiles, clearly a rushed cleaning job -Stains on the white sofa in the living room -Chandelier in stairwell had a blown bulb -Oven was filthy so was the BBQ's, they also did not have gas bottles -Exhaust fans and ceiling fans filthy, also smoke alarm was broken upstairs, and the laundry shoot Is broken -Most of the house windows were dirty also covered in spider webs -Ceilings on the outside area were dirty -No pool towels were provided -All the beds were very very hard, also terrible pillows, and beds were not made properly -Found dirty towels in the laundry upon entry -The wheeler bins were already full when we checked in, Also had heaps of leftover recycling stacked up in the garage.",HR_REVIEWTEXT,"I am writing this to leave the most accurate representation of what the house was like when I stayed from the 06/01/2023-06/02/2023. The home could use a lot of work to bring it up to the standard that the pictures would like you to believe you're walking into. Please keep in mind the photos are from clearly years ago when the home was freshly staged, this is NOT what it looks like now. The home overall is nice but for the price point the hosts are charging for home, the house could definitely do with some maintenance and repair. I had to get the owner to get the home cleaned a second time to get it to a standard as the handover when we got there was pathetic.

When entering the house I found the following issues,
-Dirty walls, scuff marks walls in every bedroom, also the stairwell
-Dirty skirting boards
-Streaky marks all over the tiles, clearly a rushed cleaning job
-Stains on the white sofa in the living room
-Chandelier in stairwell had a blown bulb 
-Oven was filthy so was the BBQ's, they also didn't have gas bottles
-Exhaust fans and ceiling fans filthy, also smoke alarm was broken upstairs, and the laundry shoot Is broken
-Most of the house windows were dirty also covered in spider webs
-Ceilings on the outside area were dirty
-No pool towels were provided 
-All the beds were very very hard, also terrible pillows, and beds were not made properly
-Found dirty towels in the laundry upon entry
-The wheeler bins were already full when we checked in, Also had heaps of leftover recycling stacked up in the garage. The owners said they'd come and collect it but they never did. I was there for a month 

The sad part is, the home is actually in a perfect area it has so many great features but until the hosts reinvest into the up keep of the home you will be very very underwhelmed with your stay. If they do fix the issues the house would be great. So please do take care and decide carefully when booking, if these are things you can overlook then go ahead. If I had known this was what I'd be walking into I wouldn't have made this booking. I hope this helps in your decision making process."
63d8811549389441d376bf21,8179647559,NOT SPECIFIED,78403504,1675133258337,31/01/2023 02:46:44 CST,stylish 2br|2ba midtown loft in atlanta,en_us,83,"great apartment, inaccurate location.","There was also a beeping fire alarm that was not fixed our entire 5 day reservation (I notified them the first day), and bathroom hair in the bathroom drawers (I had given up complaining at this point).",HR_REVIEWTEXT,"I rented this unit because it was a few blocks from my grandma's house. The address in the confirmation email confirmed this. Then, on the first day of the reservation, I had not received any check-in information. I contacted the property and they promptly responded, giving me a different address 4 miles away. Confused, I checked into the property. The photos were indeed the unit in the listing, but the location was very different - next door to a strip club and so close to I-85 you can hear it at all hours and watch the cars from the windows. I expressed my frustration and the manager insisted it was ""in the same area."" There was also a beeping fire alarm that was not fixed our entire 5 day reservation (I notified them the first day), and bathroom hair in the bathroom drawers (I had given up complaining at this point). Otherwise our reservation was fine, the decor is very chic and the kitchen is well-appointed, beds are very soft, spacious bathrooms, etc. I hope they've fixed the address."
63e0114d04ef9034926126de,8181907814,NOT SPECIFIED,90083370,1675628887225,05/02/2023 20:27:57 CST,"high on design - brand new listing, prime dates available!",en_us,83,beautiful home,We had a few issues (no hot water in casita and fire alarm would randomly go off-1 time at 5:45am),HR_REVIEWTEXT,We had a great time in this beautiful home. We had a few issues (no hot water in casita and fire alarm would randomly go off-1 time at 5:45am) but property management company was very responsive and sent someone out right away. Listing says 4 full baths however it is 3 full baths and a 1/2 bath. We ended up making it work but would like to see them update the listing.
63e067cb965c2f51d00daadb,8182012218,NOT SPECIFIED,85978135,1675651070567,06/02/2023 02:36:59 CST,"your sweet home in kent, wa close to airport, market, dt kent！",en_us,83,lots of things wrong,There were no washcloths only one and a half rolls of toilet paper and a three bathroom house a beer had exploded in the ice maker so the ice was no good there was sticky stuff on the floor in the kitchen and in the master bathroom there was not a lid that fit the two frying pans that there were there were only four coffee cups there were no mixing bowls there was one butcher knife no toaster no remote for the TV no cable so we could not watch TV one of the smoke alarms was chirping and the owner refused to fix it no garbage bags anywhere only bar soaps in the bathrooms already used.,HR_REVIEWTEXT,There were no washcloths only one and a half rolls of toilet paper and a three bathroom house a beer had exploded in the ice maker so the ice was no good there was sticky stuff on the floor in the kitchen and in the master bathroom there wasn't a lid that fit the two frying pans that there were there were only four coffee cups there were no mixing bowls there was one butcher knife no toaster no remote for the TV no cable so we could not watch TV one of the smoke alarms was chirping and the owner refused to fix it no garbage bags anywhere only bar soaps in the bathrooms already used. The extra bedroom they said was off of the master bedroom for a child was actually a walk-in closet there was no laundry soap. There were stains on the white covered chairs. There was blood or what appeared to be blood on the light switch in the downstairs bathroom.
