"Topic = ""H&S VRBO Model - REF"">>Topic = ""Stairs"""
Date exported: 06/02/23
Exported by user: mclifford@expediagroup.com
Classification: H&S VRBO Model - REF
Report type: Topics Volume Report
Project: Expedia
Date range: from 22/01/23 to 06/02/23
Date filter: 23/01/2023 - 06/02/2023
Topic path: H&S VRBO Model - REF-->Stairs
Sentiment Filter: All sentences
Matched: 69 sentences
"Stairs Rule #1: [ LEVEL:SENTENCE TYPE:KEYWORD {_catRef:[model:""H&S VRBO Model - Dutch"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - English"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - French"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - German"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Italian"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Japanese"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Portuguese"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Portuguese (Brazil)"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Swedish"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Spanish"" path:""root"" node:""Stairs""], _catRef:[model:""H&S VRBO Model - Danish"" path:""root"" node:""Stairs""], }]"
"H&S VRBO Model - REF Rule #2: [ LEVEL:SENTENCE TYPE:KEYWORD {HR_TSPID:""83""}] [ LEVEL:SENTENCE TYPE:AND_KEYWORD {_language:dutch, _language:english, _language:french, _language:german, _language:italian, _language:japanese, _language:portuguese, _language:portuguese(brazil), _language:spanish, _language:swedish, _language:danish, _languagedetected:danish, _language:""greek (modern)""}]"
NaturalId,SentenceId,Source,ADM_EXPEDIAHOTELID,CB Date of Creation,Document Date,HA_HOTELNAME,HR_DISPLAYLOCALE,HR_TSPID,REVIEW_TITLE,Sentence,VerbatimType,Verbatim
63d7f26a3ca54f4dafb75d4c,8179453353,NOT SPECIFIED,34327874,1675097282228,30/01/2023 16:38:01 CST,large poipu kai condo with air conditioning in perfect location for everything!,en_us,83,escape from a bad 2022 year on the mainland.,so we placed one of the Dining Room chairs at the base of the steps to alert us to the steps in the dark.,HR_REVIEWTEXT,"We were expecting to be closer to the Ocean. We estimate that it's 1/4 mile to the road past Brennecke's Beach Broiler. So we used the car daily to transport our stuff to the beach when we used the beach chair's.

The 2 Bedroom unit was larger than expected, well supplied, clean and quiet. The pool area is right outside the Living Room Lanai and noise was not at all an issue when others were using the pool and grilling area, etc...

The step down from the Dining area into to the Living Room has two 4"" steps over an distance of 8 feet wide. We found this to be a concern moving at night without lighting. so we placed one of the Dining Room chairs at the base of the steps to alert us to the steps in the dark.

I had a night cough, so we used both bedrooms and the smaller one seamed to have some type of lingering order we couldn't identify.

The grounds were beautiful and the trail to the beach areas easy to follow. Everything in the description of the property was accurate and we used the beach chairs several times. The refrigerator freezer worked well until the last day when we had to clean out the ice storage bin so fresh ice could be produced,

We also found two of the Coasters were broken in the Living room. We threw them out as they could not be used and purchased a matching set of four coasters which we left for future users.

Overall we would rate the property as a FIVE!"
63d1564d7378e429585cfd99,8177359012,NOT SPECIFIED,66530287,1674663615685,25/01/2023 16:18:21 CST,luxury show low cabin w/ furnished deck,en_us,83,awesome property,"Hence the reason we had to shovel the driveway and the front porch/stairs not wanting to risk injury on the premises, which was not a big deal but took some effort.",HR_REVIEWTEXT,"Difficulty traveling in the snow not being accumulated to those conditions. Hence the reason we had to shovel the driveway and the front porch/stairs not wanting to risk injury on the premises, which wasn’t a big deal but took some effort. I’m certain not everyone will be up for the challenge!"
63de861a0bab3e79b017de94,8181383515,NOT SPECIFIED,34005747,1675527739215,04/02/2023 16:21:46 CST,magnificent oceanview rooftop lounge w/plunge pool,en_us,83,"wheelchairs, poor maintenance & no front desk help","Then we discovered that there was no elevator to access the pool deck, so my wheelchair user wife had to struggle with a long stairwell up to the pool deck, using a hand rail that was rusted off the wall in two places (also finally fixed on day 4 of our stay).",HR_REVIEWTEXT,"The property itself was nice but maintenance had been neglected. The worst of it was the lack of hot water in the kitchen and one of the bedroom baths . That took almost a week to fix during our 10 day stay.

The plunge pool water was cloudy when we arrived because the water level was very low; so low that it was below the skimmer pot inlet. That was fixed on day 4 of our stay.

The listing says wheel chair accessible. That was a stretch to say the least. Yes, there is an elevator (actually needed two different ones to get to our 3rd floor room with no clear direction or map from the front desk upon check-in - CONFUSING!!!) Then we discovered that there was no elevator to access the pool deck, so my wheelchair user wife had to struggle with a long stairwell up to the pool deck, using a hand rail that was rusted off the wall in two places (also finally fixed on day 4 of our stay).

Also, the raised threshold on the entry door (to keep rainwater from entering the apartment creates a challenge for any wheelchair user.

Perhaps the most disappointing thing about this property though was the complete lack of accountability or assistance from the front desk staff. It was clear after 3 or 4 attempts to solicit help from the front desk for anything (even including recommendations to local restaurants) that they were there to check you in and out and nothing more. One maddening episode occurred where a cleaning crew would not exit the elevator to allow us to take my wheelchaired spouse down to the ground floor. We had to wait 10 minutes before they completed their cleaning.

The bright spot was our Angel Host service lady, Gladys Marroquin. Though clearly overworked, she made the effort to come to the apartment on the 3rd day of our stay and got the hot water, faulty hand rail and poor pool water fixed. She even provided a free maid service to clean the apartment, change the bed sheets and have our party of 6 clothes laundered halfway through our stay as an apology for the poor maintenance. She was wonderful!

As mentioned at the beginning of this review, the property is nice. It could have been wonderful if expectations had been better set about three things:

- what “wheelchair accessible” really means at the Aldea Thai
- had maintenance been performed on the property 
- that there is no concierge service at the front desk

The bottom line was that this property disappointed us."
63d59f7a2a670463d6c4b1f1,8178738582,NOT SPECIFIED,21657408,1674944388184,28/01/2023 22:19:38 CST,"gorgeous oceanfront condo with great views, hot tub & beach access",en_us,83,almost 5 star,"There were numerous lights out in the very dark and steep exterior stairway, including the one over our door.",HR_REVIEWTEXT,"Beautiful and large condo with a gorgeous location right on the beach. It was very clean, except for a hidden spill inside one of the cabinets from a previous guest. Pretty much everything you might need to cook with was there. A couple of shortcomings keep me from giving it a fifth star. 
1. The fire alarm is NOT monitored (ask me how I know) even though there is a notice on who to call etc if you set it off accidentally.
2. There were numerous lights out in the very dark and steep exterior stairway, including the one over our door.
3. This is very minor but, we could not get the toaster to work no matter how we tried"
63d72be722cdb631b9fef32e,8179302977,NOT SPECIFIED,33484984,1675045961844,30/01/2023 02:31:02 CST,property on the beach,en_us,83,"false advertisement, host lies","Filthy property- dust, grime, pubic hairs, used food in fridge, stained bedding, holes in screens throughout for critters to enter, stairs to deck washed away by sea, broken glass all over beach, noisy neighbors, constant roosters and dog barking, stained Carpets have never been vacuumed… vacuum does not even work, rusty shelving that stained everything on it, hazardous property for children… Check in had a woman there still cleaning hours after checkin with a dog, property was so dirty we bought cleaning supplies to clean even after cleaning person came back, host said we would be given cleaning fee back- this did not occur and now she is not responding to messages- she is a liar.",HR_REVIEWTEXT,"Filthy property- dust, grime, pubic hairs, used food in fridge, stained bedding, holes in screens throughout for critters to enter, stairs to deck washed away by sea, broken glass all over beach, noisy neighbors, constant roosters and dog barking, stained Carpets have never been vacuumed… vacuum doesn’t even work, rusty shelving that stained everything on it, hazardous property for children… 
Check in had a woman there still cleaning hours after checkin with a dog, property was so dirty we bought cleaning supplies to clean even after cleaning person came back, host said we would be given cleaning fee back- this did not occur and now she isn’t responding to messages- she is a liar. 
When it was time to leave the cleaner showed up an hour early and argued we had to leave. We showed VRBO policy and then she agreed it was a mistake however a previous review stated this happened to them too- how it is a mistake then? 
Vrbo wont assist since we didn’t leave property (there was nowhere else to stay). 

This property is for sale and obvious the owner no longer cares."
63db3577b04ca038d0ef91ed,8180432177,NOT SPECIFIED,88219769,1675310574746,02/02/2023 04:00:55 CST,spectacular lakefront home- sleeps 20 ~ hot tub - walk to restaurants!,en_us,83,lake house requiring video upon arrival.,We did carry bags and groceries from that door as there was ice on steps and slippery.,HR_REVIEWTEXT,Very nice house that allows for a fun time with large group to be comfortable. Be forewarned to take pictures of every little thing upon checkin as we didn’t and now owner saying we damaged property when we didn’t. He is blaming us for iron mark that was on rug when no one in group had an iron at all. It was a ski weekend with sweaters and leggings no need to iron!. Other remark was steps were dirty from tracking in from bottom door. We did carry bags and groceries from that door as there was ice on steps and slippery. By the way isn’t that what the cleaning fee of $520 is for? Take insurance and you will have a lovely getaway.
63d87a46ebde9a73cd3134d9,8179633689,NOT SPECIFIED,31131187,1675131473838,31/01/2023 02:17:42 CST,chickadee chalet a short distance from downtown and the ski hill.,en_us,83,loved this family friendly spot,"Our only concern is that there was no handrail on the stairs, and my husband hurt his knee because of it.",HR_REVIEWTEXT,"This spot was perfect for our family of five. Check in was a little old school with a lock box attached to a door- but it was easy to get in. The home was well stocked with anything you could possibly need. We loved the goodies provided, especially the local soap and tea! We spent the afternoon watching the wildlife in the backyard- turkeys in the trees, and deer meandering by. The house was super comfortable, and the natural light was amazing. The toys provided kept our children more than entertained. The library of books was amazing! Our only concern is that there was no handrail on the stairs, and my husband hurt his knee because of it. The hosts sent great communication via text, but we didn’t hear back from them when we requested a late check out (which is totally fine). All in all, the Chickadee chalet was perfect for our family and we would love to stay here again."
63d679877b45214213b25392,8179040843,NOT SPECIFIED,62987601,1675000214671,29/01/2023 13:49:59 CST,"in seaside proper ""forsythe house"" 3br over ruskin park! rooftop terrace!",en_us,83,"unique, art-infused townhouse in an amazing location but mind the stairs","The “floating stairs” in the house are aesthetically cool, but not safe for kids or dogs in my opinion.",HR_REVIEWTEXT,"My husband and I loved the Forsythe House. It’s very unique and not your typical beach rental. The space has a very cool vibe and we loved the views from the roof, over the park and the record player was also a great touch. There is lots of glass throughout so we didn’t love the fish bowl effect especially in the evening where people passing by can see everything (no curtains on the first floor). Seeing out to the view over the park was lovely. But people seeing right back in wasn’t my favorite. (I know, you can’t have it both ways). We also loved that it was pet friendly. No complaints about this house at all .. we’ve already recommended it to some friends. However, if you have small kids or a small dog, I wouldn’t recommend it. The “floating stairs” in the house are aesthetically cool, but not safe for kids or dogs in my opinion. They aren’t just open at the riser, but they don’t have an attached railing with gaps of several inches between the tread and the wires they used for the railing. We had to carry our dog up and down. Just a small price to pay to reach the beautifully decorated bedrooms and amazing roof top deck. The roof top is another stellar feature and we enjoyed several sunsets up there but had to hold our dog in our lap or keep him on a short leash because the railings are very open. The location on Ruskin Square is stunning and we will 100% stay here again if we aren’t traveling with pets. Management was great and we really loved the location and the vibe."
63d04fb9e2dbad3c875452a6,8177052273,NOT SPECIFIED,18764143,1674596291036,24/01/2023 21:38:01 CST,new hot tub + mountain views+200mps net= happy,en_us,83,disappointing,"In addition, we had small children and my mother who is older staying with us we were concerned there was a missing spindle from upstairs where kids discovered and became a hazard for entire stay as well as not having a handrail on steps.",HR_REVIEWTEXT,"One of the only reasons we chose to stay here and not our usual place we book for ski vacations was because it offered a hot tub which was broken the entire stay and host just kept sending someone and explaining to me process to fix it. In addition, we had small children and my mother who is older staying with us we were concerned there was a missing spindle from upstairs where kids discovered and became a hazard for entire stay as well as not having a handrail on steps. I wish it was disclosed as not suitable for children under 7 as other properties do. The “4th bedroom” was a bed in the open loft area no privacy and finally the cleanliness was very disappointing, very dusty floors carpets not vacuumed with dead flies on them sticky handles etc sinks and toilets not properly disinfecting among other issues"
63d424902b85ba3b9382399f,8178299841,NOT SPECIFIED,88174066,1674847395658,27/01/2023 19:22:56 CST,cozy waterfront bungalow,en_us,83,worst property ever!!!,"On Saturday December 24,2022 my service animal fell down her stairs which are suspended hanging from ceiling with open wires.",HR_REVIEWTEXT,"I am sending in proof of an unsafe and dangerous home we rented from VRBO. I have proof that we had issues from the day we arrived on December 23, 2022. We were supposed to stay until January 2nd 2023. We arrived to find the back door broken and the kitchen full of snow and ice. Because the back door is broken the thermostat will not properly heat the home. The heat is escaping through the door. We immediately contacted the owner and she said she would send someone out on Monday and had no one for the next 3 nights because of Christmas. A space heater was dropped off for us and never offered to clean up the kitchen full of snow and ice or make a temporary fix for us till Monday. She refunded us $100 for inconvenience which did not even cover one night of our stay as we froze all weekend with 1 space heater and 2 floors in the home. On Saturday December 24,2022 my service animal fell down her stairs which are suspended hanging from ceiling with open wires. I will include pictures so you can understand the stairs and exposed wires. He got a deep puncture wound and was bleeding everywhere. We rushed him to the hospital on Christmas Eve which is where we spent Christmas. We drove 1500 miles to see family and could not. Notified the owner of the dangerous steps and situation and she did not respond. On Monday December 26, 2022 the contractor was promised to come out and fix door. A heating and cooling guy came because he was told by owner there was a gas leak. She NEVER told us about that. He said the door is broken and no contractor can fix it it needs a new door. I called VRBO and her immediately and no response till Tuesday December 27, 2022. She said she thought there was a gas leak weeks ago and had it checked. I asked her why would you send a guy back to check after you rented the home to double check for a gas leak? You should double check before you rent the home. Or notify us that it is possible and let us make decision whether or not we want to risk staying at the home. Never offered anything for the dog or how dangerous the steps are either but made sure to mention she paid a lot of money to have the steps built. We also lost WiFi. We rebooted the system several times to no avail. Called spectrum and they said NO OUTAGE in area the home has been disabled for private account reasons and the owner needs to call in. She denied that also. Spectrum accidentally told us the reason. VRBO has not resolved the issue. VRBO refunded us 322 which is from the company. The guest pays VRBO when booking. They did this as a courtesy. The homeowner lied and said she gave it. I verified with VRBO that the $322 comes from VRBO and is their money NOT HERS. She is a slum landlord who fixed up a property half to make money. The house is awful!! It is on a slant. The bathroom door does not even stay shut. The front door is not fitted to frame and you can see 1 to 2 inches under door to outside. Putting pictures of Louis Vuitton frames to entice people. DO NOT RENT THIS HOME unless you plan on ruining your vacation. The owner is a FRAUD! No matter what she comments about this trust me it is a lie!! 

We had to be moved to a hotel mid vacation. VRBO did not support me even after providing detailed documentation and pictures of the home. My dog was injured and my family’s life was put in danger. I had to file a dispute with my bank in order to receive my money back. I will NEVER use VRBO and I am sharing this info on Facebook to warn my family and friends of this incident and the lack of help this company provided. This host is allowed to continue renting a property that is unsafe and not secure with no repercussions. I have notified the town in which this home is located of the issues and they informed me also that this home has no BUILDING PERMITS for any improvements so nothing has been approved for safety and security. Very disappointed in VRBO. WILL NEVER USE THIS COMPANY AGAIN 


FOLLOW UP! My bank did an investigation based on pictures and evidence I collected and they REIMBURSED me the money from this slum unsafe home THANK GOD!! 


RENTER BEWARE!!!!!"
63d56e1bb9b0b2022d501fdf,8178662902,NOT SPECIFIED,87512796,1674931749175,28/01/2023 18:48:59 CST,the starling treehouse 15 min to magnolia & baylor,en_us,83,staying at cedarwaxling,Be careful going the stairs and hold the rail because my silly 30 year old behind fell down about 5 steps in slow motion but thank god I have good knees :) Book it y’all!!!,HR_REVIEWTEXT,"Our stay was beautiful short and sweet. We came in for a 1 night stay because I was visiting my sister in Hobby Unit Prison which is 40 min away.
2 hours before we checked in the property manager called me personally to let me know that the unit I originally wanted (The Starling) was having problems with electricity and that the lights were not working.
He gave me the choice of two of treehouses and I chose the CedarWaxling.
All and all I am happy with our stay despite moving cabins. 
It has everything you need , there is no oven but I did see two electrical hot plates under the sink so if you need something hot you can make a small breakfast or lunch.
Has microwave, plates, keirig with coffee pods, plates, glasses and mugs. 
They thought of everything.!!!
Be careful going the stairs and hold the rail because my silly 30 year old behind fell down about 5 steps in slow motion but thank god I have good knees :)
Book it y’all!!! You won’t regret it!
Have a beautiful year!
-Love Brie & Ryian"
63d7ea3963bc34179c43681b,8179434716,NOT SPECIFIED,21702812,1675094646887,30/01/2023 16:03:05 CST,secluded smoky mountain log cabin rental between pigeon forge and gatlinburg,en_us,83,great stay,"The only concern I have is the stairs outside, they were very slippery and I took a fall from the top all the way down.",HR_REVIEWTEXT,"This was a perfect getaway! The cabin was clean and comfortable, they allowed our dogs! The only concern I have is the stairs outside, they were very slippery and I took a fall from the top all the way down. I would recommend to put some gripping tape on them. Other than that it was perfect!"
63d2b291755ebd504e21e81b,8177779530,NOT SPECIFIED,74738431,1674752673254,26/01/2023 17:04:17 CST,relaxing vermont getaway minutes from ski areas,en_us,83,great location but issues,Not that expensive or challenging to replace those fixtures with led fixtures Stairwell lights did not work and created an unsafe walkway.,HR_REVIEWTEXT,"Listening said 2 king beds and there was only 1. 
Found Moldy humidifier
Door Locks not explained . One child locked themselves in room and could not get out. 
Poor lighting really need to be updated 
Hanging light in family room unsafe hangs down an a person can and did hit head. 
Unsafe lights above kitchen sink broken bases of bulbs in 2 sockets . Lights flickering.
Not that expensive or challenging to replace those fixtures with led fixtures 
Stairwell lights didn’t work and created an unsafe walkway. I am not paying to replace bulbs in fixtures I can’t even open. 
No broom!
Nail protruding on step I found a hammer and was able to hit it in. 
Glass table legs move and the glass top is very heavy and unsafe
Smoke alarm wires hanging in entry way and no alarm.
Curtains didn’t fully cover the windows.
Great location but the place needs an upgrade especially lighting and other items listed above."
63dd8b543860685b71d15ce8,8181097911,NOT SPECIFIED,70405625,1675463542164,03/02/2023 22:31:48 CST,historic apt w/ parking near trolley: pets ok,en_us,83,old town perfect location,The deck and stairs could get very slippery and quite dangerous .,HR_REVIEWTEXT,"The location is great. Restaurants, attractions are very close. We loved the free trolley to go around in old town and just a step from the house. Parking for our car was great.
House is charming old but kitchen is modern and everything is clean and efficient. Only suggestion is to provide some salt for icy days., in winter.The deck and stairs could get very slippery and quite dangerous . We had to be extremely careful. We were very happy with immediate response when needed help in checking in…and other questions we had. We had a very comfortable staying."
63de6361cfe3784bbf2d2972,8181342808,NOT SPECIFIED,72117883,1675518827684,04/02/2023 13:31:45 CST,magnificent apartment in a residence with three bedrooms on the slopes and wifi,en_us,83,not ski in / ski out,"This feature was an important part of our booking and we would not have booked it if we had known we needed to carry skis down a steep, narrow and slippery set of steps.",HR_REVIEWTEXT,"The apartment was not ski in / ski out as advertised. This feature was an important part of our booking and we would not have booked it if we had known we needed to carry skis down a steep, narrow and slippery set of steps."
63db128040dea140f72c7cdc,8180381989,NOT SPECIFIED,89330806,1675301525541,02/02/2023 01:31:44 CST,"i like big bucks and i cannot lie! theater, game room & bar, hot tub, lake views",en_us,83,absolutely wonderful,"The listing notes that some of the stairs may not be safe for toddlers, but there just happens to be a couple ottoman that were the perfect size to block that stairwell from the younger kids (the 1 year olds).",HR_REVIEWTEXT,"The Big Bucks House was perfection for our stay. We had three families, each with kids between 1-3. The house was spacious, fun, and the movie room was great! The listing notes that some of the stairs may not be safe for toddlers, but there just happens to be a couple ottoman that were the perfect size to block that stairwell from the younger kids (the 1 year olds). Our 2 & 3 year old could navigate them just fine.

The house was incredibly clean, stylish, and well stocked. We loved it.

Overall, we think this was the perfect house for a short group vacation and would definitely consider booking it again next year if it's available."
