63db62a8ed1e2c7e5d7d1250,8180470457,NOT SPECIFIED,78317920,1.67532E+12,02/02/2023 07:13:44 CST,"guadalupe getaway | hip decor, comfortable, unique!",en_us,83,great place but false promises - hot tub doesn't work,"2) when power went out no guest access to reset router (which is needed and frequent power outages though short here), so hopefully owners will move to guest accessible area for future.",HR_REVIEWTEXT,"Sadly I have to leave a poor review which mostly is directed towards the Grand Welcome Property Management Company.

First positives- place is in great condition/decor and great location, 24 on call property management was responsive during stay during power outage

Negatives- 
1) Biggest problem was advertised hot tub was NEVER useable and property managers knew this according to our conversations. I also have written texts from Grand Welcome employee stating will be compensated/reimbursed for nonuseable hot tub but this NEVER happened. I contacted Grand Welcome on VRBO website, text, phone - NO RESPONSE. I really didn't want to leave a bad review but this was poor follow through adn we had many other property options without hot tubs that we passed up for this place. 

2) when power went out no guest access to reset router (which is needed and frequent power outages though short here), so hopefully owners will move to guest accessible area for future. 
3) Not enough parking, only space for 2 cars in driveway and no additional street parking so another guest had to park in a grocery lot in town. 

Happy to take down my bad review if I get the refund for HOT TUB NOT WORKING."
63db62a8ed1e2c7e5d7d1250,8180470451,NOT SPECIFIED,78317920,1.67532E+12,02/02/2023 07:13:44 CST,"guadalupe getaway | hip decor, comfortable, unique!",en_us,83,great place but false promises - hot tub doesn't work,"First positives- place is in great condition/decor and great location, 24 on call property management was responsive during stay during power outage",HR_REVIEWTEXT,"Sadly I have to leave a poor review which mostly is directed towards the Grand Welcome Property Management Company.

First positives- place is in great condition/decor and great location, 24 on call property management was responsive during stay during power outage

Negatives- 
1) Biggest problem was advertised hot tub was NEVER useable and property managers knew this according to our conversations. I also have written texts from Grand Welcome employee stating will be compensated/reimbursed for nonuseable hot tub but this NEVER happened. I contacted Grand Welcome on VRBO website, text, phone - NO RESPONSE. I really didn't want to leave a bad review but this was poor follow through adn we had many other property options without hot tubs that we passed up for this place. 

2) when power went out no guest access to reset router (which is needed and frequent power outages though short here), so hopefully owners will move to guest accessible area for future. 
3) Not enough parking, only space for 2 cars in driveway and no additional street parking so another guest had to park in a grocery lot in town. 

Happy to take down my bad review if I get the refund for HOT TUB NOT WORKING."
63de75c62c9f79523458c8b5,8181370569,NOT SPECIFIED,77109964,1.67552E+12,04/02/2023 15:12:06 CST,lakeview cottage,en_us,83,winter wonderland,"Snow, ice, sleet...and even when we experienced a couple of power outages, the host was in immediate communication, a sending over a local handyman to fix the broken water pipes during the famous SIBERIAN EXPRESS that hit more than 1/2 of the U.S.",HR_REVIEWTEXT,"Spring, summer and fall in the Ozarks is beautiful....but winter has it's own wonder to it ....Snow, ice, sleet...and even when we experienced a couple of power outages, the host was in immediate communication, a sending over a local handyman to fix the broken water pipes during the famous SIBERIAN EXPRESS that hit more than 1/2 of the U.S. We were always warm and even the neighbors brought bottled water and offered food. Thanks to everyone! Things always happen beyond our control, but the host was right on top of it all."
63e00629709284516505c9ac,8181893136,NOT SPECIFIED,22119145,1.67563E+12,05/02/2023 19:40:25 CST,spacious & cheerful pico slopeside condo - walk to lift & ski back! pico 304,en_us,83,disappointed,Power went out twice.,HR_REVIEWTEXT,"Home was very cold inside. Wind coming through door. You could see daylight through the door jams. Cable tv did not work. Power went out twice. Kitchen was not very well equipped with cooking items, baking pan, colander, potato masher, etc. Very outdated for the price. Location was great"
63d639c8e2eb5e394d5826ad,8178937954,NOT SPECIFIED,23922351,1.67498E+12,29/01/2023 09:18:00 CST,elegant 4 bedroom villa on west coast of barbados,en_gb,83,property is very tired,We had no water for one day and no electricity for one day.,HR_REVIEWTEXT,Very tired property and dirty. Outside space also needs a lot of attention And not suitable for small children. Construction work was being carried out next door which was very noisy Could not use the gym or tennis court on theRoyal Westmoreland estate even when we offered to pay. That was very disappointing. We had no water for one day and no electricity for one day. We have been to the Royal Westmoreland many times but this was by far the most disappointing villa we have ever rented.
63d726612b85ba3b9362cbb7,8179301152,NOT SPECIFIED,74498375,1.67504E+12,30/01/2023 02:07:29 CST,quaint upstairs slc apartment,en_us,83,the worst,"Once I discovered there was no power to the thermostat, I contacted the property manager who, up until the day of check-in, had been very communicative.",HR_REVIEWTEXT,"Wow, so much to say about such a short stay. Sigh...we booked this place for a ten night stay in Salt Lake over the Christmas and New Year holidays. We checked in on the 23rd and walked into an attic apartment with no heat. It was 28 degrees outside AND inside the place. We could literally see our breath, standing next to the bed. 

Once I discovered there was no power to the thermostat, I contacted the property manager who, up until the day of check-in, had been very communicative. He (Eddie) told me he had never heard of this problem and asked me to send him a picture of the thermostat, my name, and the address to the property where we were staying. Um, okay. I did that and he told me he would get back to me. Luckily we had family to meet and we were able to go to dinner somewhere that allowed us to keep our car running so the dogs didn't freeze. 

While we were still under the assumption that the heater would be fixed eventually, we bought a space heater at Costco ($90) and a bag of ice melt ($10) to try to remove the snow and ice that were frozen on the Excorcist-style metal staircase. Oh, a couple more fun facts - there was no lightbulb over the door at the top of the stairs and also no mat outside the door to keep from tracking everything onto the kitchen floor. 

I'm going to spare the frustrating story of my texts back and forth with Eddie about the heater not working, the neighbors trying to flip the breaker, and the property manager not being able to reach a technician because it was Christmas and just skip to the part where Eddie told me his solution was to cancel our reservation and issue a refund. Whaaaaaaat???

And so...we had no where to stay. On Christmas, with two big dogs and a truck full of the things needed to live life away from home for ten days. We ended up finding a place eventually, but had to pay another $1000+ on top of the $900 we had already paid to VRBO. 

Eddie told us on December 23rd that we would received a refund. We received it (after multiple texts and emails,) on January 5th. 

I understand this apartment is only used as a rental property. It's bare bones, which would have been fine if there had been heat. There were towels set out for us, so it looked like someone had prepared the place for our stay. Only no one had prepared. You would think if you were renting a property in the middle of winter, you would check to make sure the heater worked. Maybe they should actually visit the property once in a while?"
63d6bad3d207d936025dc2fc,8179139322,NOT SPECIFIED,76822789,1.67502E+12,29/01/2023 18:28:35 CST,peaceful and secluded beach house paradise,en_us,83,great spot to enjoy time with family,When power went out the generator kicked right in.,HR_REVIEWTEXT,"Extremely private spot with everything you need! When power went out the generator kicked right in. We never turned on the TVs but instead played cornhole, enjoyed the beach and snorkeling! Bring bug spray for sand flees."
63de75dc27773349e0e8a9ac,8181370474,NOT SPECIFIED,57739048,1.67552E+12,04/02/2023 15:12:28 CST,"le flamboyant, sea view triplex, 3 bedrooms, residence with swimming pool",fr_ca,83,séjour correct,"Les points négatifs: les fourmis dans le logement, les 2 longues pannes de courant et les coupures d' eau !",HR_REVIEWTEXT,"Nous avons loué la résidence pour 5 nuits. Les points positifs sont la piscine à proximité et la vue magnifique sur la mer ! Les points négatifs: les fourmis dans le logement, les 2 longues pannes de courant et les coupures d’eau ! Pas pratique du tout pour se faire à manger.. Nous avons aussi manqué de certains éléments essentiels dans le logement, mais nous nous sommes débrouillés. Bon séjour en somme, mais qui pourrait être amélioré facilement concernant le ménage et les équipements mis à notre disposition."
63d013f08d64e77a77eafd1d,8176971508,NOT SPECIFIED,55231402,1.67458E+12,24/01/2023 17:22:55 CST,"mountain cabin in arnold with beautiful forest views,12+ groups",en_us,83,the best,PG&E had a power outage shortly after we arrived.,HR_REVIEWTEXT,"My family has been renting houses for our annual winter trip for many years. This home is the nicest and most well equipped that we have ever stayed in. 
It was sparkling clean and the beds were comfortable. There were plenty of linens, blankets, towels, etc… The host provided coffee and a bottle of wine and there was a spice cabinet with the basics. We did some cooking and everything that we needed was there. 
I especially enjoyed the covered deck downstairs. I was able to sit on a comfortable outdoor couch in front of a fire pit and watch my grandchildren play in the snow. 
PG&E had a power outage shortly after we arrived. When i message the owner he responded immediately and offered to drive up and start the generator for us. He also drove up 2 days before our stay to make sure the driveway and stairs were clear of snow. 
Little touches like bed trays set up ion each master bed made me feel like a special guest. I would definitely stay again."
63cfb6527264e75dadd77c3d,8176812717,NOT SPECIFIED,35421920,1.67456E+12,24/01/2023 10:43:29 CST,luxury modern one bedroom loft in front of sea with hight quality furniture,en_gb,83,ok stay,They charged us almost 15 € for electric yet we were hardly in as we went out for lunch and for the day so we were quite put off with the fact that we had all the lights off etc we did not use the washing machine tumble dryer or cooker for them to charge us that for 2 nights I am very surprised!,HR_REVIEWTEXT,"The hosts were great but unfortunately there are a few factors that I don't agree on. They charged us almost 15 € for electric yet we were hardly in as we went out for lunch and for the day so we were quite put off with the fact that we had all the lights off etc we didn't use the washing machine tumble dryer or cooker for them to charge us that for 2 nights I'm very surprised! And I double checked and it says nothing on the listing to pay extra for electric.
It's I the bottom floor and 2nd door down from the main entrance so everytime someone walked in and out the metal door would bang. Unfortunately people had been smoking in the apartment so everything stank of smoke towels the lot! It's a shame as the owners are lovely 🙁"
63da7b825689dc6958022453,8180204904,NOT SPECIFIED,33746101,1.67526E+12,01/02/2023 14:47:17 CST,light-filled lake house nestled in the north woods,en_us,83,awesome stay! pictures don’t do it justice!,helpful when power went out due to a tree falling on the power line,HR_REVIEWTEXT,Super easy process. Ann was very responsive and helpful when power went out due to a tree falling on the power line.
63d6c9e32e2f703bcae8f392,8179165806,NOT SPECIFIED,88892888,1.67502E+12,29/01/2023 19:32:50 CST,bright & spacious 2br/1ba near uofh & downtown w/ free parking & wifi!,en_us,83,"did not get the apartment we reserved!!! plus, other issues. i would not rent this property!",We were told that it was a power outage for the whole aera.,HR_REVIEWTEXT,"Upon our arrival to the property, we did not have the rental we reserved someone else was staying in the unit we ended up getting the blue one, which was not a real difference, but we had planned the orange. Then after we were in the property, we were locked in by the gate that was jammed, and we couldn't leave until after 11PM. Which was one whole night gone. The next day was my best friend's birthday so of course we woke up early to start the day with breakfast and some sightseeing. When we returned to change for her birthday dinner the power was out! We were told that it was a power outage for the whole aera. So, we had to reschedule our plans for her B-day being that we couldn't get ready. On Sunday we had a stopped-up toilet that was flooding, and the tub was backing up. Notified host and was told Maintenace would be over to fix it immediately. We left and started with our day stayed gone all day. We were contacted by the host around 7pm saying that they couldn't fix the bathroom until the next day, but they would give us access to another room to use the bathroom. Which I responded was crazy begin that we are two women, and you want us to leave the apartment and go to another apartment to use the bathroom. The bathroom was left a mess in our unit. I also notified the host of the bathroom being a mess. Host stated that he would see if he could move us to another unit being that he didn't know the bathroom was left a mess, but we never heard from him again that night. We were also accused of flushing baby wipes down the toilet which was the reason they said the toilet and tub was backing up. We did not flush baby wipes down any toilet. Of course, after this I reached out to VRBO Support, but they were no help, only saying they would reach out to the host letting him know my complaints and he should be in touch with me. The host was in contact with me but for my complaints just to let me know the Maintenance team would be coming to fix the problem. I asked the host if he had heard from VRBO Support, but he said he didn't know what I was talking about. The issues were fixed in time for my best friend and I to go to her re-planned birthday dinner on our last night in Houston. I would not book this property being that the host is not any help when you have problems. I understand things happen but then you have to be responsible and accountable for your property."
63d1802d483e2b1798e9c407,8177436620,NOT SPECIFIED,65271794,1.67467E+12,25/01/2023 19:17:01 CST,entire 4 bedroom home in beatiful west hills,en_us,83,alittle disappointment,also the power went out the 2nd day and they could not fix it so we could not hand out in the living room with out flash lights cook or even go to the restroom at night it really felt like we were camping in the house .they did bring flash lights but for the money i paid $1300.00 plus They shouldve took care of us she only refunded me $50 .,HR_REVIEWTEXT,House was nice and clean great location had a couple things that needed to be upgraded . The reason i was upset was they only had 1 roll of toilet paper per bathroom and i had 3 couples and 2 kids that toilet paper didnt last . had to use napkins we were there a total of 4 days . also the power went out the 2nd day and they couldnt fix it so we couldnt hand out in the living room with out flash lights cook or even go to the restroom at night it really felt like we were camping in the house .they did bring flash lights but for the money i paid $1300.00 plus They shouldve took care of us she only refunded me $50 . heck no never again will i rent this house no thanks such horrible service .
63daed733ca54f4daf74f928,8180349564,NOT SPECIFIED,74821883,1.67529E+12,01/02/2023 22:53:39 CST,"penthouse loft apartment, privacy only 10 mins to austin",en_us,83,scammer&terrible “host” do not give this man your money he will claim lies after you leave for more,The 1st night we plugged in our small foreman grill which blew a breaker and we had no electricity until the “host” fixed it.,HR_REVIEWTEXT,"We tried to cancel before our arrival by calling Vrbo as we were worried about staying due to the very very cold and rude texts we received the day before checkin. We were very nice and courteous but this man has ZERO personality nor hosting skills. Vrbo called him he see if we could cancel due to our expressed fear (expressed to Vrbo representative) of staying at this property, she contacted him but he refused to refund our money and so did Vrbo even after expressing great concern for safety. We reluctantly decided to stay due to already paying. The “host” aka man on a power trip, met us in the driveway and right off the bat after showing me where to park yelled at me when I tried pulling up in the driveway because he felt he needed to watch me park as to not hit the mailbox. Once taken to the door he opened it, told us to take our shoes off as his wife had just “vacuumed “ the bright pink carpet 30yr old dirty carpet, took us up to the “room” in which looked like we were in a converted attic and we actually laughed the 2 days we were there as if we had a 1st college studio this would have been it!! Very very old furniture (no legs on the purple couch, all furniture obviously from garage sales) but the worst was the 30+yr old mattress covered in plastic that was soooo hard and in such bad condition I could hardly walk after getting up both mornings. As far as the “frat room” it has no tv, we were told only to use a radiator plug in heater (ice storm/schools&county closed, 20 degrees at night) due to the “expensive cost of propane that heats the home”. With this being a converted attic it was brutally cold and that radiator heater is so very dangerous, had it caused a fire our exit would have been scary given we were in a home behind a broken steel gate that had to be opened/closed by hand upon arrival/leaving. The 1st night we plugged in our small foreman grill which blew a breaker and we had no electricity until the “host” fixed it. We then got a message saying to unplug the heater if we needed to use other power as it would happen again….not cool. The bathroom was a nightmare!!! Now “host” is saying the 30yr old bed was broken, which is a flat lie and charging us $1300! We should have trusted our gut instinct as we knew before even getting to the property something was off with this man and sure enough, it was a scam. He admitted to listening to us in our room in a text. Creepy, liar and WILL prey on those he knows can “afford” to pay more"
63e034f655607f161ce95adf,8181950494,NOT SPECIFIED,18765794,1.67564E+12,05/02/2023 23:00:04 CST,secluded 2-home luxury estate on 11 acres w designer interior #relicsranch,en_us,83,busby wedding / ice storm 2023,The owners of the VRBO could have easily said we can not host you as there were so many down trees and no power.,HR_REVIEWTEXT,We faced so many challenges for this weeks wedding. The ice storm this week brought so much damage and destruction to all of central Texas. The owners of the VRBO could have easily said we can’t host you as there were so many down trees and no power. They did not. In fact they were out there cleaning up and moving limbs and trees in between the storms. They were determined to make our wedding weekend happen. They went way above and beyond by allowing us to host our rehearsal dinner at the VRBO since our wedding venue did not have power. Bex stayed in communication with me all weekend. I can’t possibly give them a high enough rating. Thank you guys so much!!! I have a happily married daughter!!!!
63ced534fe3e092b125b42f0,8176530203,NOT SPECIFIED,25646650,1.6745E+12,23/01/2023 18:43:00 CST,"cozy mountain escape for families. with ski in/ski out, pool & hot tub access",en_us,83,a little bumpy but a good stay,he ended up leaving me with no power at all,HR_REVIEWTEXT,"Check-in information was sent a month ahead of my stay. This made the check-in process a little clunky as this information was not provided closer to my stay and got overlooked. A quick call to Charlotte though and we were able to receive our check-in information on the phone. 

The condo is located right off the Corridor run. A little bit of a push to get yourself to the Gondola but easy to get to when ending for the day. 

A couple of days before our stay was over, the lighting fixtures above the dining area and kitchen went out. Charlotte was quick to respond when messaging her early in the morning and said she would get someone there soon. I wish communication was better here as while a maintenance guy was sent over to repair the light fixture, he ended up leaving me with no power at all. I had to communicate with Charlotte to get power back after the maintenance guy left for over an hr. Power was restored by the end of the day but the light fixture was not replaced with a dimmer switch but a regular flip switch. The fixtures are very bright without the dimmer in place but I was happy to have power and my stay was almost over."
63d04fa7f42e7005c2a03ea7,8177052235,NOT SPECIFIED,89783961,1.6746E+12,24/01/2023 21:37:43 CST,paradise in a secluded ocean view villa(private pool/hiking trails),en_us,83,difficult isolated stay,"When we arrived, there was no power.",HR_REVIEWTEXT,"I don't even know where to start. I booked Welsey's home for 14 nights. We were traveling around Costa Rica and flexible with the location so when we found out the location was a different part of the country than shown on VRBO (near Nicaragua), we changed our transportation. We arrived at a new home that is not quite ready for guests. For the first 30 hours of our stay, we had no water. When we arrived, there was no power. There were bugs lining each of the entry points, used soap in the bathroom, and it hadn't been cleaned in a while. We received 2 rolls of toilet paper and no trash bags for our 2-week stay. Our taxi driver got stuck and had to be pushed up the hill. You have to cross (literally forge) 3 creeks to get to the house. For 5 full days of our 15-day stay, we were without water. Welsey did all that he could but the property management was horrible. The first time the water pump broke and it took 2 full days to fix. The second time a breaker went out on the water pump. There was literally no water on the day we checked out so we couldn't shower or wash our dishes. During the first five days of our stay, the pool was not clean. Multiple groups of people came out and walked around the house looking at it. This was not very private. Multiple times at night ""security"" would drive down and shine lights in the windows. The pool was not clean until the 6th day. Plus there are many tiles peeling off. Our two-year-old got a bacterial infection from swimming in the pool water. He was throwing up and had diarrhea for 7 days. The day he threw up, the water was turned off for 2 days. So we couldn't wash his sheets and there were no extra. The taxi cost is $90 one way to Tamarindo to the nearest supermarket and medical clinic- if you can get someone to drive out and pick you up. The doctor's visit and lab testing were $190. The pros were: the beds were comfortable, the pool was nice when we could use it, monkeys in the trees nearby, large high-pressure shower, and the house was new. The living room furniture was uncomfortable and there were no extra appliances like a blender and toaster. It seems blenders are common at vacation rentals in Costa Rica. We stayed all over Costa Rica for a month and a half and this was our most difficult stay. We were stuck out at this house with no car, a sick kid, and ran out of food. I would not stay here again and hope that the issues are fixed (like adding a water reservoir) before more guests are hosted."
63d1832b276f0d154295d5c3,8177442788,NOT SPECIFIED,89795430,1.67468E+12,25/01/2023 19:29:46 CST,modern lake house - oro rentals,en_us,83,wonderful house for family,We returned the 2nd night to find there was a power issue (unrelated to house).,HR_REVIEWTEXT,"Kristen communicated with us very well and the house was great! It was a nice little sanctuary to come home to after running around all day to Snow’s BBQ and Round Top. Plenty of space for the family (and the downstairs suite was nice and private too with a separate kitchen). 

We returned the 2nd night to find there was a power issue (unrelated to house). Our hosts immediately came out to the property and made sure we were taken care of. All was resolved quickly by the power company. 

They were wonderful hosts and we would love to return again if the house is available. Thank you!"
63d6c44a27773349e065f388,8179163097,NOT SPECIFIED,66254019,1.67502E+12,29/01/2023 19:08:56 CST,"modern, clean family home on nature lagoon and blocks away from rockaway beach!",en_us,83,"great place, great host","We lost power for 24 hours (we actually expected it to be longer), and Jenny had warned us it might cut out.",HR_REVIEWTEXT,"The important things first: Jenny is an excellent host, all communication was quick and easy. The house met all our needs and the location was what we were looking for (quiet, good space, and out-of-the-way). 

Caveat: we stayed Dec-Jan, winter months, no idea what summer is like in Rockaway Beach!

This is the longest we've stayed at a single place (almost 2 months), so we were wary, it was a big gamble. But, the house was a nice surprise. Great wifi, plenty of space for those rainy days when you can't go out, better than average tools in the kitchen, and deer, ducks, egrets, more birds, visiting the pond next door (literally, outside the porch). The neighborhood was quiet, the beach is walking distance (we did that a lot, it's a great walking beach), there's hiking in the hill to the back (did that a lot too, no seems to make use of it, even though hikers are welcome, never saw anyone else there). 

We even survived the huge storm of December just fine, although things outside didn't fare as well (BBQ grill, chairs and table went flying). 64mph winds will do that! We lost power for 24 hours (we actually expected it to be longer), and Jenny had warned us it might cut out. Either we lucked out or things have gotten much better in Rockaway, but that was the only time we lost power.

As for Rockaway Beach, if you're looking for restaurants and shopping in the winter... not gonna happen! It's a typical tourist town, beholden to the summer months, so not much open. It's exactly what we expected, so no surprise. Stock up in Tillamook or visit Astoria and the Costco, you should be good to go.

If you're looking for a clean, comfortable, quiet place (in the winter, at least), with a great host, this is an excellent house."
63d6c44a27773349e065f388,8179163098,NOT SPECIFIED,66254019,1.67502E+12,29/01/2023 19:08:56 CST,"modern, clean family home on nature lagoon and blocks away from rockaway beach!",en_us,83,"great place, great host","Either we lucked out or things have gotten much better in Rockaway, but that was the only time we lost power.",HR_REVIEWTEXT,"The important things first: Jenny is an excellent host, all communication was quick and easy. The house met all our needs and the location was what we were looking for (quiet, good space, and out-of-the-way). 

Caveat: we stayed Dec-Jan, winter months, no idea what summer is like in Rockaway Beach!

This is the longest we've stayed at a single place (almost 2 months), so we were wary, it was a big gamble. But, the house was a nice surprise. Great wifi, plenty of space for those rainy days when you can't go out, better than average tools in the kitchen, and deer, ducks, egrets, more birds, visiting the pond next door (literally, outside the porch). The neighborhood was quiet, the beach is walking distance (we did that a lot, it's a great walking beach), there's hiking in the hill to the back (did that a lot too, no seems to make use of it, even though hikers are welcome, never saw anyone else there). 

We even survived the huge storm of December just fine, although things outside didn't fare as well (BBQ grill, chairs and table went flying). 64mph winds will do that! We lost power for 24 hours (we actually expected it to be longer), and Jenny had warned us it might cut out. Either we lucked out or things have gotten much better in Rockaway, but that was the only time we lost power.

As for Rockaway Beach, if you're looking for restaurants and shopping in the winter... not gonna happen! It's a typical tourist town, beholden to the summer months, so not much open. It's exactly what we expected, so no surprise. Stock up in Tillamook or visit Astoria and the Costco, you should be good to go.

If you're looking for a clean, comfortable, quiet place (in the winter, at least), with a great host, this is an excellent house."
63d2d8db7264e75dade373cb,8177841776,NOT SPECIFIED,33727281,1.67476E+12,26/01/2023 19:47:39 CST,"studio anse des rochers, saint francois, guadeloupe 4 pers.",fr_fr,83,parfait,"Petit inconvénients qui dépend uniquement du fait que ce soit une île vieillissente, un jour sur deux il y a des coupures d eau et nous sommes tombés également pendant des grèves qui se manifestent par des coupures d électricité.",HR_REVIEWTEXT,"Appartement conforme aux photos, très bien situé dans une résidence très calme et sécurisée. Une très belle plage à 150m, où se trouve un petit resto qui propose une très bonne cuisine antillaise. Un grand merci à Nadine pour son accueil. Petit inconvénients qui dépend uniquement du fait que ce soit une île vieillissente, un jour sur deux il y a des coupures d eau et nous sommes tombés également pendant des grèves qui se manifestent par des coupures d électricité."
63ded7bb3f336545e7750279,8181489264,NOT SPECIFIED,30298799,1.67555E+12,04/02/2023 22:10:02 CST,les arcs 1800. luxury residence with heated pool and parking. ski-in ski-out.,fr_fr,83,bel appartement mais des détails à revoir,Éclairage trop faible + 1 grande baie vitrée condamnée. -Chambres trop chaudes la nuit (chauffage coupé) et sans aération possible (pas de fenêtres). -coupures électriques en journée en raison d' une modulation de la puissance accessible -Manque porte de séparation avec la salle de bain dans une chambre.,HR_REVIEWTEXT,"Grand appartement, bien aménagé, belle décoration, confortable, vaste, calme et bien situé. Vaisselle plus que complète. Petite enceinte disponible pour diffuser de la musique. 
Les bémols :
-Manquaient les draps pour 2 lits à notre arrivée. L'agence nous a fourni le lendemain matin. 
-salon manquant de luminosité. Éclairage trop faible + 1 grande baie vitrée condamnée.
-Chambres trop chaudes la nuit (chauffage coupé) et sans aération possible (pas de fenêtres). 
-coupures électriques en journée en raison d'une modulation de la puissance accessible
-Manque porte de séparation avec la salle de bain dans une chambre. Pas pratique pour laisser dormir et indiscrétions. 
-il faut monter un escalier d'un étage pour passer du casier à skis à l'extérieur et partir skis aux pieds.
Nous avons néanmoins passé un excellent séjour et beaucoup apprécié l'appartement ainsi que la station. Les points positifs sont bien plus nombreux que les bémols."
63d6c9b4211b9504c7d8afc2,8179165600,NOT SPECIFIED,41892377,1.67502E+12,29/01/2023 19:30:23 CST,"charming, dog-friendly beach cabin w/ a full kitchen & great location!",en_us,83,great house but has issues,the power went out,HR_REVIEWTEXT,"We came on a Friday night and everything was lovely. The door wasn’t locked (the deadbolt seemed like it hasn’t properly engaged). The beds were very creeky but comfortable. We woke up and made breakfast and then the power went out. We ate breakfast and then found the breaker box and flipped the breakers. The lights came back on. We thought everything was good after that but then we went to wash the dishes from our breakfast and the water wasn’t working. We contacted the company, bought a few gallons of water so that we could flush the toilets, and then went to the beach. The beach is not a short path away. It is a rather long road down several streets. We kept asking people we passed where the path was and they laughed and said we were better off driving. When we came back from the beach we started to make lunch and realized that even though the lights were on, the oven hadn’t come back on. So we went out to lunch. When we came back from lunch we put the babies down for a nap. We adjusted the heaters in the rooms and found out that the heaters weren’t working (neither the cadets in the wall or the ductless system that was lighting up like it was on but no air was coming out). We really wanted to stay and did enjoy our first night there, but we couldn’t figure out why the water, oven and heaters weren’t working. At that point we decided to end our trip early and go home to make sure it was safe for our babies who we were worried about getting too cold without heat. After we packed everything up, my husband checked that the door was locked and the door handle came off."
63d2e3fc27773349e01a3ab0,8177869336,NOT SPECIFIED,42305642,1.67477E+12,26/01/2023 20:35:08 CST,★boho chic rooftop penthouse w/ own pool - arba★,en_us,83,worst experience ever,Day two no power and still no help from Mauricio.,HR_REVIEWTEXT,"My wife and I booked this place for our honeymoon as it looked extremely promising. When we arrived the place was dirty, hair all over the couch/food stains and sticky counter tops. The master bathroom smelled like sewage. We contacted mauricio and asked him if our suite had even been cleaned before our arrival and this is just the beginning. I tried to contact the host before our arrival for the check in process and he literally didn’t answer back until 20 mins before check in. On day three the power went out, there was no electricity running water or working toilets, I know it’s out of their control but he did absolutely nothing to help us figure out what to do in this situation. It was 120 degrees in the apartment and stuffy and dark and the security gate no longer worked. We ended up packing our stuff and walking to the hotel in town in the dark. Day two no power and still no help from Mauricio. At that point we went back packed all of our stuff and left for good. The first two days my wife had really bad allergies and we couldn’t figure out why until Mauricio sent me pictures of the couch and accused us of bringing a dog even though I had messaged him immediately when we got there and questioned if they had even cleaned the place, given her allergies we tried to stay out of the Vrbo as much as possible since it seemed like that’s the only place they were triggered. My wife is deathly allergic to dogs and there was dog hair all over the couch behind the pillows. Good luck getting a refund from these people or Vrbo. Our honeymoon was ruined and was also slightly dangerous given we had to figure out what to do walking around in the dark in a cartel ridden town no thanks to Mauricio. STAY AWAY FROM VRBO AND ARBA."
63d6a8d1014109619f225917,8179109979,NOT SPECIFIED,89677318,1.67501E+12,29/01/2023 17:11:44 CST,container cabin skier's retreat,en_us,83,terrible experience didnt stay even night. stay away,"Drove from Seattle only to find there was no place to park due to snow, property had no electricity.",HR_REVIEWTEXT,"Stay away. Booked this for a ski trip with family. Drove from Seattle only to find there was no place to park due to snow, property had no electricity. It was unsafe to stay with kids overnight. Couldn't contact property manager multiple calls going to vm which was full so couldnt leave message. We turned back after trying for an hr. Host finally messaged he will refund but still havent gotten the money back in 1 month. I am out almost $1000. Vrbo customer service is non existent too. Left a complaint with no response yet. The property is a metal container that has been converted. There is no bathroom to wash, only a very dirty porta potty! The listing is inaccurate. Stay away!! Will give negative 5 stars. Waste of money. I plan to stay away from VRBO. We book cabins every few months - this has been the worst experience in years."
63d2e3fc27773349e01a3ab0,8177869331,NOT SPECIFIED,42305642,1.67477E+12,26/01/2023 20:35:08 CST,★boho chic rooftop penthouse w/ own pool - arba★,en_us,83,worst experience ever,"On day three the power went out, there was no electricity running water or working toilets, I know it is out of their control but he did absolutely nothing to help us figure out what to do in this situation.",HR_REVIEWTEXT,"My wife and I booked this place for our honeymoon as it looked extremely promising. When we arrived the place was dirty, hair all over the couch/food stains and sticky counter tops. The master bathroom smelled like sewage. We contacted mauricio and asked him if our suite had even been cleaned before our arrival and this is just the beginning. I tried to contact the host before our arrival for the check in process and he literally didn’t answer back until 20 mins before check in. On day three the power went out, there was no electricity running water or working toilets, I know it’s out of their control but he did absolutely nothing to help us figure out what to do in this situation. It was 120 degrees in the apartment and stuffy and dark and the security gate no longer worked. We ended up packing our stuff and walking to the hotel in town in the dark. Day two no power and still no help from Mauricio. At that point we went back packed all of our stuff and left for good. The first two days my wife had really bad allergies and we couldn’t figure out why until Mauricio sent me pictures of the couch and accused us of bringing a dog even though I had messaged him immediately when we got there and questioned if they had even cleaned the place, given her allergies we tried to stay out of the Vrbo as much as possible since it seemed like that’s the only place they were triggered. My wife is deathly allergic to dogs and there was dog hair all over the couch behind the pillows. Good luck getting a refund from these people or Vrbo. Our honeymoon was ruined and was also slightly dangerous given we had to figure out what to do walking around in the dark in a cartel ridden town no thanks to Mauricio. STAY AWAY FROM VRBO AND ARBA."
63e07702e97d097f9f61ad07,8182028419,NOT SPECIFIED,21703113,1.67565E+12,06/02/2023 03:41:54 CST,"dog-friendly cabin w/great mountain view, hot tub, air hockey, outdoor waterfall",en_us,83,poor management,Hot tub had no electricity,HR_REVIEWTEXT,"Hot tub had no electricity and I reported to Vacasa right after checking in, I also drove to local Vacasa office, Helen, GA, twice the day after checking in, they knew about my problem, and no resolution or option was offered. 
Online description didn’t mention the hot tub was not working. 
My vacation was very disappointing."
